question_text,user_id,response
3. How old are you?,79c7fe95-0ab9-4fd9-817e-fbb69b8b2fdf,45-55
1. How likely are you to recommend Mattresses and More to a friend?,79c7fe95-0ab9-4fd9-817e-fbb69b8b2fdf,10
2. Which Mattresses and More location do you shop at?,79c7fe95-0ab9-4fd9-817e-fbb69b8b2fdf,Fruitville
4. What is your gender?,7b01b81e-3ae0-4daf-8500-18974c5c10f7,female
1. How likely are you to recommend Mattresses and More to a friend?,7b01b81e-3ae0-4daf-8500-18974c5c10f7,7
2. Which Mattresses and More location do you shop at?,7b01b81e-3ae0-4daf-8500-18974c5c10f7,Cliffmont
3. How old are you?,7b01b81e-3ae0-4daf-8500-18974c5c10f7,55-65
1. How likely are you to recommend Mattresses and More to a friend?,7b6bba78-ad53-4b77-9c8d-6c247f99ea3f,6
2. Which Mattresses and More location do you shop at?,7b6bba78-ad53-4b77-9c8d-6c247f99ea3f,Fruitville
3. How old are you?,7b6bba78-ad53-4b77-9c8d-6c247f99ea3f,25-35
5. What is your annual household income?,7b6bba78-ad53-4b77-9c8d-6c247f99ea3f,"Less than 20,000"
4. What is your gender?,7b6bba78-ad53-4b77-9c8d-6c247f99ea3f,female
4. What is your gender?,7bd50fb4-8e02-499c-9a5c-da9eb8cbc489,female
3. How old are you?,7bd50fb4-8e02-499c-9a5c-da9eb8cbc489,25-35
2. Which Mattresses and More location do you shop at?,7bd50fb4-8e02-499c-9a5c-da9eb8cbc489,Fruitville
5. What is your annual household income?,7bd50fb4-8e02-499c-9a5c-da9eb8cbc489,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,7bd50fb4-8e02-499c-9a5c-da9eb8cbc489,9
1. How likely are you to recommend Mattresses and More to a friend?,7c6bcc50-29c6-413e-9c06-e9075b452a7b,6
4. What is your gender?,7c6bcc50-29c6-413e-9c06-e9075b452a7b,male
2. Which Mattresses and More location do you shop at?,7c6bcc50-29c6-413e-9c06-e9075b452a7b,Fruitville
3. How old are you?,7c6bcc50-29c6-413e-9c06-e9075b452a7b,45-55
4. What is your gender?,7cf94782-b33b-4895-b4eb-ec32cfd035ef,female
3. How old are you?,7cf94782-b33b-4895-b4eb-ec32cfd035ef,65+
2. Which Mattresses and More location do you shop at?,7cf94782-b33b-4895-b4eb-ec32cfd035ef,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,7cf94782-b33b-4895-b4eb-ec32cfd035ef,9
2. Which Mattresses and More location do you shop at?,7e5aea98-1227-4a7a-b07c-347e55f9b5e6,Fruitville
3. How old are you?,7e5aea98-1227-4a7a-b07c-347e55f9b5e6,35-45
1. How likely are you to recommend Mattresses and More to a friend?,7e5aea98-1227-4a7a-b07c-347e55f9b5e6,9
3. How old are you?,7f26f576-1dda-47a8-943c-87d4a8f910c6,55-65
2. Which Mattresses and More location do you shop at?,7f26f576-1dda-47a8-943c-87d4a8f910c6,Farmingburg
5. What is your annual household income?,7f26f576-1dda-47a8-943c-87d4a8f910c6,"60,000 - 80,000"
1. How likely are you to recommend Mattresses and More to a friend?,7f26f576-1dda-47a8-943c-87d4a8f910c6,8
4. What is your gender?,7f26f576-1dda-47a8-943c-87d4a8f910c6,female
4. What is your gender?,7f276af3-7228-4e7e-b787-72bea1f32d3e,male
1. How likely are you to recommend Mattresses and More to a friend?,7f276af3-7228-4e7e-b787-72bea1f32d3e,8
2. Which Mattresses and More location do you shop at?,7f276af3-7228-4e7e-b787-72bea1f32d3e,Fruitville
3. How old are you?,7f276af3-7228-4e7e-b787-72bea1f32d3e,55-65
5. What is your annual household income?,7f276af3-7228-4e7e-b787-72bea1f32d3e,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,801b1a22-ddf7-47da-bb87-953c22639aae,9
2. Which Mattresses and More location do you shop at?,801b1a22-ddf7-47da-bb87-953c22639aae,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,8099a025-7593-45f4-80e8-c103b45771b2,8
5. What is your annual household income?,8099a025-7593-45f4-80e8-c103b45771b2,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,8099a025-7593-45f4-80e8-c103b45771b2,Fruitville
3. How old are you?,8099a025-7593-45f4-80e8-c103b45771b2,55-65
4. What is your gender?,8099a025-7593-45f4-80e8-c103b45771b2,female
2. Which Mattresses and More location do you shop at?,8143d0b4-29b8-4694-8e62-07ba030b2aba,Cliffmont
4. What is your gender?,8143d0b4-29b8-4694-8e62-07ba030b2aba,female
3. How old are you?,8143d0b4-29b8-4694-8e62-07ba030b2aba,55-65
1. How likely are you to recommend Mattresses and More to a friend?,8143d0b4-29b8-4694-8e62-07ba030b2aba,9
3. How old are you?,816562c6-67b3-4f87-a713-ab2f421db763,65+
2. Which Mattresses and More location do you shop at?,816562c6-67b3-4f87-a713-ab2f421db763,Farmingburg
5. What is your annual household income?,816562c6-67b3-4f87-a713-ab2f421db763,"20,000 - 40,000"
4. What is your gender?,816562c6-67b3-4f87-a713-ab2f421db763,male
1. How likely are you to recommend Mattresses and More to a friend?,816562c6-67b3-4f87-a713-ab2f421db763,7
5. What is your annual household income?,825a7efa-37c6-4235-be37-a2a76524a894,"100,000+"
2. Which Mattresses and More location do you shop at?,825a7efa-37c6-4235-be37-a2a76524a894,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,825a7efa-37c6-4235-be37-a2a76524a894,10
4. What is your gender?,825a7efa-37c6-4235-be37-a2a76524a894,female
3. How old are you?,825a7efa-37c6-4235-be37-a2a76524a894,55-65
1. How likely are you to recommend Mattresses and More to a friend?,82af1ad5-db88-431b-b58e-f34a73e8356b,7
2. Which Mattresses and More location do you shop at?,82af1ad5-db88-431b-b58e-f34a73e8356b,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,82f7958f-e985-46a7-8686-bcb5898b4da0,5
2. Which Mattresses and More location do you shop at?,82f7958f-e985-46a7-8686-bcb5898b4da0,Fruitville
5. What is your annual household income?,84110b57-52e1-43d6-bf9f-d6f232e9e8f3,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,84110b57-52e1-43d6-bf9f-d6f232e9e8f3,8
3. How old are you?,84110b57-52e1-43d6-bf9f-d6f232e9e8f3,35-45
2. Which Mattresses and More location do you shop at?,84110b57-52e1-43d6-bf9f-d6f232e9e8f3,Cliffmont
4. What is your gender?,84110b57-52e1-43d6-bf9f-d6f232e9e8f3,female
4. What is your gender?,8415c562-4fa8-4f07-a142-450611f1f31f,female
5. What is your annual household income?,8415c562-4fa8-4f07-a142-450611f1f31f,"80,000 - 100,000"
2. Which Mattresses and More location do you shop at?,8415c562-4fa8-4f07-a142-450611f1f31f,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,8415c562-4fa8-4f07-a142-450611f1f31f,7
3. How old are you?,8415c562-4fa8-4f07-a142-450611f1f31f,45-55
2. Which Mattresses and More location do you shop at?,84c5e333-7ea6-4446-9e7d-473e1dd3987f,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,84c5e333-7ea6-4446-9e7d-473e1dd3987f,9
4. What is your gender?,84c5e333-7ea6-4446-9e7d-473e1dd3987f,female
3. How old are you?,84c5e333-7ea6-4446-9e7d-473e1dd3987f,55-65
2. Which Mattresses and More location do you shop at?,84cfed94-d93e-4936-b46c-42ca8e5e6a65,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,84cfed94-d93e-4936-b46c-42ca8e5e6a65,7
3. How old are you?,84dae8b0-cefc-42d6-a00e-43d7332f059d,65+
5. What is your annual household income?,84dae8b0-cefc-42d6-a00e-43d7332f059d,"80,000 - 100,000"
4. What is your gender?,84dae8b0-cefc-42d6-a00e-43d7332f059d,female
2. Which Mattresses and More location do you shop at?,84dae8b0-cefc-42d6-a00e-43d7332f059d,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,84dae8b0-cefc-42d6-a00e-43d7332f059d,6
4. What is your gender?,85373a3f-23cc-4ea1-b0f7-39ccc3606d76,female
2. Which Mattresses and More location do you shop at?,85373a3f-23cc-4ea1-b0f7-39ccc3606d76,Farmingburg
3. How old are you?,85373a3f-23cc-4ea1-b0f7-39ccc3606d76,45-55
1. How likely are you to recommend Mattresses and More to a friend?,85373a3f-23cc-4ea1-b0f7-39ccc3606d76,8
5. What is your annual household income?,85373a3f-23cc-4ea1-b0f7-39ccc3606d76,"Less than 20,000"
5. What is your annual household income?,86bbb542-d30b-46a3-b23b-03114b10c270,"40,000 - 60,000"
3. How old are you?,86bbb542-d30b-46a3-b23b-03114b10c270,55-65
4. What is your gender?,86bbb542-d30b-46a3-b23b-03114b10c270,male
2. Which Mattresses and More location do you shop at?,86bbb542-d30b-46a3-b23b-03114b10c270,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,86bbb542-d30b-46a3-b23b-03114b10c270,6
3. How old are you?,874433d5-63ed-4f07-a266-c2656af5c2fe,25-35
2. Which Mattresses and More location do you shop at?,874433d5-63ed-4f07-a266-c2656af5c2fe,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,874433d5-63ed-4f07-a266-c2656af5c2fe,9
4. What is your gender?,874433d5-63ed-4f07-a266-c2656af5c2fe,female
4. What is your gender?,87695567-eee0-4dac-8d3d-b0b994cf5b71,female
3. How old are you?,87695567-eee0-4dac-8d3d-b0b994cf5b71,25-35
1. How likely are you to recommend Mattresses and More to a friend?,87695567-eee0-4dac-8d3d-b0b994cf5b71,8
5. What is your annual household income?,87695567-eee0-4dac-8d3d-b0b994cf5b71,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,87695567-eee0-4dac-8d3d-b0b994cf5b71,Fruitville
5. What is your annual household income?,876fbf96-0b32-439e-b7c1-7edd16547023,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,876fbf96-0b32-439e-b7c1-7edd16547023,Farmingburg
3. How old are you?,876fbf96-0b32-439e-b7c1-7edd16547023,55-65
4. What is your gender?,876fbf96-0b32-439e-b7c1-7edd16547023,male
1. How likely are you to recommend Mattresses and More to a friend?,876fbf96-0b32-439e-b7c1-7edd16547023,9
2. Which Mattresses and More location do you shop at?,879ccfc1-3a9f-4130-8236-595ebce33c3d,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,879ccfc1-3a9f-4130-8236-595ebce33c3d,9
2. Which Mattresses and More location do you shop at?,87a1f83e-f7de-4a7a-a6e3-78394b39d130,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,87a1f83e-f7de-4a7a-a6e3-78394b39d130,7
1. How likely are you to recommend Mattresses and More to a friend?,8815ffa3-7ca1-458b-9c8f-6bc81b5c0696,8
2. Which Mattresses and More location do you shop at?,8815ffa3-7ca1-458b-9c8f-6bc81b5c0696,Fruitville
2. Which Mattresses and More location do you shop at?,88203eba-ac15-465f-a27b-6e5f8541fbe7,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,88203eba-ac15-465f-a27b-6e5f8541fbe7,8
3. How old are you?,888bb41d-c1e7-40bd-8693-b155ef63597d,35-45
2. Which Mattresses and More location do you shop at?,888bb41d-c1e7-40bd-8693-b155ef63597d,Fruitville
4. What is your gender?,888bb41d-c1e7-40bd-8693-b155ef63597d,female
1. How likely are you to recommend Mattresses and More to a friend?,888bb41d-c1e7-40bd-8693-b155ef63597d,9
5. What is your annual household income?,888bb41d-c1e7-40bd-8693-b155ef63597d,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,88e87785-f3f5-4c95-8017-4fc1cc229de1,6
2. Which Mattresses and More location do you shop at?,88e87785-f3f5-4c95-8017-4fc1cc229de1,Fruitville
2. Which Mattresses and More location do you shop at?,89469bab-3b7b-4567-8e40-053ee6879f26,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,89469bab-3b7b-4567-8e40-053ee6879f26,8
4. What is your gender?,89469bab-3b7b-4567-8e40-053ee6879f26,female
3. How old are you?,89469bab-3b7b-4567-8e40-053ee6879f26,25-35
5. What is your annual household income?,89469bab-3b7b-4567-8e40-053ee6879f26,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,895d9916-654d-4ac0-90b4-58b5ae3b7195,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,895d9916-654d-4ac0-90b4-58b5ae3b7195,7
3. How old are you?,89c545af-e63d-4ada-ad66-a56de3b8a9fb,45-55
2. Which Mattresses and More location do you shop at?,89c545af-e63d-4ada-ad66-a56de3b8a9fb,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,89c545af-e63d-4ada-ad66-a56de3b8a9fb,9
5. What is your annual household income?,89c545af-e63d-4ada-ad66-a56de3b8a9fb,"60,000 - 80,000"
4. What is your gender?,89c545af-e63d-4ada-ad66-a56de3b8a9fb,female
1. How likely are you to recommend Mattresses and More to a friend?,89d44544-5e2d-4a15-b9e9-0044ec6de159,9
5. What is your annual household income?,89d44544-5e2d-4a15-b9e9-0044ec6de159,"100,000+"
4. What is your gender?,89d44544-5e2d-4a15-b9e9-0044ec6de159,other
2. Which Mattresses and More location do you shop at?,89d44544-5e2d-4a15-b9e9-0044ec6de159,Parkdale
3. How old are you?,89d44544-5e2d-4a15-b9e9-0044ec6de159,55-65
3. How old are you?,89ea7cc0-7f2e-4bb6-917d-3a9944f21d8e,65+
1. How likely are you to recommend Mattresses and More to a friend?,89ea7cc0-7f2e-4bb6-917d-3a9944f21d8e,8
4. What is your gender?,89ea7cc0-7f2e-4bb6-917d-3a9944f21d8e,female
2. Which Mattresses and More location do you shop at?,89ea7cc0-7f2e-4bb6-917d-3a9944f21d8e,Cliffmont
2. Which Mattresses and More location do you shop at?,89fdb3b5-7ca7-49ae-b834-9e852824f89c,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,89fdb3b5-7ca7-49ae-b834-9e852824f89c,9
1. How likely are you to recommend Mattresses and More to a friend?,8ae758e5-d076-4468-87a7-99706d31dd56,10
2. Which Mattresses and More location do you shop at?,8ae758e5-d076-4468-87a7-99706d31dd56,Fruitville
3. How old are you?,8bb326db-2beb-4af1-a295-29f2193e3569,18-25
5. What is your annual household income?,8bb326db-2beb-4af1-a295-29f2193e3569,"20,000 - 40,000"
4. What is your gender?,8bb326db-2beb-4af1-a295-29f2193e3569,male
1. How likely are you to recommend Mattresses and More to a friend?,8bb326db-2beb-4af1-a295-29f2193e3569,10
2. Which Mattresses and More location do you shop at?,8bb326db-2beb-4af1-a295-29f2193e3569,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,8be69ec3-6505-4ce0-9cda-3bbe5aba1556,9
3. How old are you?,8be69ec3-6505-4ce0-9cda-3bbe5aba1556,55-65
2. Which Mattresses and More location do you shop at?,8be69ec3-6505-4ce0-9cda-3bbe5aba1556,Parkdale
5. What is your annual household income?,8be69ec3-6505-4ce0-9cda-3bbe5aba1556,"80,000 - 100,000"
4. What is your gender?,8be69ec3-6505-4ce0-9cda-3bbe5aba1556,male
2. Which Mattresses and More location do you shop at?,8c1e186d-6db2-49dd-b488-174695345670,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,8c1e186d-6db2-49dd-b488-174695345670,8
1. How likely are you to recommend Mattresses and More to a friend?,8c430150-eed6-41e0-9888-48a77eed9ce1,9
4. What is your gender?,8c430150-eed6-41e0-9888-48a77eed9ce1,female
3. How old are you?,8c430150-eed6-41e0-9888-48a77eed9ce1,65+
2. Which Mattresses and More location do you shop at?,8c430150-eed6-41e0-9888-48a77eed9ce1,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,8c6c8c00-5a08-4004-8e29-5dff52eb3b85,8
2. Which Mattresses and More location do you shop at?,8c6c8c00-5a08-4004-8e29-5dff52eb3b85,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,8d59327c-2084-4f92-835a-4a58da519add,8
4. What is your gender?,8d59327c-2084-4f92-835a-4a58da519add,female
5. What is your annual household income?,8d59327c-2084-4f92-835a-4a58da519add,"80,000 - 100,000"
3. How old are you?,8d59327c-2084-4f92-835a-4a58da519add,35-45
2. Which Mattresses and More location do you shop at?,8d59327c-2084-4f92-835a-4a58da519add,Fruitville
5. What is your annual household income?,8dc240fa-ae19-46b5-bd1c-ca9fa779509c,"60,000 - 80,000"
3. How old are you?,8dc240fa-ae19-46b5-bd1c-ca9fa779509c,45-55
4. What is your gender?,8dc240fa-ae19-46b5-bd1c-ca9fa779509c,female
1. How likely are you to recommend Mattresses and More to a friend?,8dc240fa-ae19-46b5-bd1c-ca9fa779509c,7
2. Which Mattresses and More location do you shop at?,8dc240fa-ae19-46b5-bd1c-ca9fa779509c,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,8dea0577-64ac-440a-b588-9ccf929ea57a,8
2. Which Mattresses and More location do you shop at?,8dea0577-64ac-440a-b588-9ccf929ea57a,Fruitville
2. Which Mattresses and More location do you shop at?,8dff0994-fd3a-4d5c-b8ff-0e47aef05754,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,8dff0994-fd3a-4d5c-b8ff-0e47aef05754,8
2. Which Mattresses and More location do you shop at?,8e7204de-ef29-49b2-af4b-d470ef624ab0,Fruitville
4. What is your gender?,8e7204de-ef29-49b2-af4b-d470ef624ab0,female
5. What is your annual household income?,8e7204de-ef29-49b2-af4b-d470ef624ab0,"Less than 20,000"
3. How old are you?,8e7204de-ef29-49b2-af4b-d470ef624ab0,65+
1. How likely are you to recommend Mattresses and More to a friend?,8e7204de-ef29-49b2-af4b-d470ef624ab0,8
2. Which Mattresses and More location do you shop at?,8f3f9ebf-0ef1-4b8e-8e27-b04d6391b313,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,8f3f9ebf-0ef1-4b8e-8e27-b04d6391b313,9
1. How likely are you to recommend Mattresses and More to a friend?,8f4d1c3e-68f9-4058-8483-85dfabc1c8f9,9
2. Which Mattresses and More location do you shop at?,8f4d1c3e-68f9-4058-8483-85dfabc1c8f9,Fruitville
2. Which Mattresses and More location do you shop at?,8fa42bee-3713-4459-9481-c920d3c6b2f5,Farmingburg
5. What is your annual household income?,8fa42bee-3713-4459-9481-c920d3c6b2f5,"80,000 - 100,000"
3. How old are you?,8fa42bee-3713-4459-9481-c920d3c6b2f5,35-45
1. How likely are you to recommend Mattresses and More to a friend?,8fa42bee-3713-4459-9481-c920d3c6b2f5,7
4. What is your gender?,8fa42bee-3713-4459-9481-c920d3c6b2f5,female
2. Which Mattresses and More location do you shop at?,8fabaea0-bc5b-4a4f-886b-aa0d0fa3168c,Cliffmont
5. What is your annual household income?,8fabaea0-bc5b-4a4f-886b-aa0d0fa3168c,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,8fabaea0-bc5b-4a4f-886b-aa0d0fa3168c,7
4. What is your gender?,8fabaea0-bc5b-4a4f-886b-aa0d0fa3168c,female
3. How old are you?,8fabaea0-bc5b-4a4f-886b-aa0d0fa3168c,35-45
2. Which Mattresses and More location do you shop at?,9010b893-4182-44ec-a30e-9746cbbd89b0,Parkdale
5. What is your annual household income?,9010b893-4182-44ec-a30e-9746cbbd89b0,"60,000 - 80,000"
3. How old are you?,9010b893-4182-44ec-a30e-9746cbbd89b0,55-65
1. How likely are you to recommend Mattresses and More to a friend?,9010b893-4182-44ec-a30e-9746cbbd89b0,6
4. What is your gender?,9010b893-4182-44ec-a30e-9746cbbd89b0,male
1. How likely are you to recommend Mattresses and More to a friend?,91cb0d2e-4bd7-410e-938a-5aabd4986d33,8
2. Which Mattresses and More location do you shop at?,91cb0d2e-4bd7-410e-938a-5aabd4986d33,Farmingburg
2. Which Mattresses and More location do you shop at?,9225bd64-e4c9-4cd0-b2e4-2a70341946e2,Parkdale
3. How old are you?,9225bd64-e4c9-4cd0-b2e4-2a70341946e2,55-65
5. What is your annual household income?,9225bd64-e4c9-4cd0-b2e4-2a70341946e2,"20,000 - 40,000"
4. What is your gender?,9225bd64-e4c9-4cd0-b2e4-2a70341946e2,female
1. How likely are you to recommend Mattresses and More to a friend?,9225bd64-e4c9-4cd0-b2e4-2a70341946e2,8
2. Which Mattresses and More location do you shop at?,9242cf8d-aefd-4b12-b6f9-94560b4cd53a,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,9242cf8d-aefd-4b12-b6f9-94560b4cd53a,7
4. What is your gender?,9242cf8d-aefd-4b12-b6f9-94560b4cd53a,female
3. How old are you?,9242cf8d-aefd-4b12-b6f9-94560b4cd53a,35-45
5. What is your annual household income?,9242cf8d-aefd-4b12-b6f9-94560b4cd53a,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,92e1a4ec-f5d0-424c-848e-5ff980e8a2cf,Cliffmont
4. What is your gender?,92e1a4ec-f5d0-424c-848e-5ff980e8a2cf,male
5. What is your annual household income?,92e1a4ec-f5d0-424c-848e-5ff980e8a2cf,"Less than 20,000"
3. How old are you?,92e1a4ec-f5d0-424c-848e-5ff980e8a2cf,35-45
1. How likely are you to recommend Mattresses and More to a friend?,92e1a4ec-f5d0-424c-848e-5ff980e8a2cf,8
4. What is your gender?,92f2182e-d0fd-408e-8a01-42377b16b89a,female
3. How old are you?,92f2182e-d0fd-408e-8a01-42377b16b89a,45-55
2. Which Mattresses and More location do you shop at?,92f2182e-d0fd-408e-8a01-42377b16b89a,Farmingburg
5. What is your annual household income?,92f2182e-d0fd-408e-8a01-42377b16b89a,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,92f2182e-d0fd-408e-8a01-42377b16b89a,8
2. Which Mattresses and More location do you shop at?,934cade0-516a-4903-b64d-4d96126d69f2,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,934cade0-516a-4903-b64d-4d96126d69f2,9
3. How old are you?,93b4f51c-28c6-4e21-b0f6-540d98e0b7a4,25-35
4. What is your gender?,93b4f51c-28c6-4e21-b0f6-540d98e0b7a4,male
5. What is your annual household income?,93b4f51c-28c6-4e21-b0f6-540d98e0b7a4,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,93b4f51c-28c6-4e21-b0f6-540d98e0b7a4,9
2. Which Mattresses and More location do you shop at?,93b4f51c-28c6-4e21-b0f6-540d98e0b7a4,Fruitville
2. Which Mattresses and More location do you shop at?,94680c7c-0fc3-4d96-90eb-1b0620544c75,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,94680c7c-0fc3-4d96-90eb-1b0620544c75,9
3. How old are you?,94680c7c-0fc3-4d96-90eb-1b0620544c75,65+
4. What is your gender?,94680c7c-0fc3-4d96-90eb-1b0620544c75,female
5. What is your annual household income?,94680c7c-0fc3-4d96-90eb-1b0620544c75,"40,000 - 60,000"
3. How old are you?,9499580a-4ceb-42e2-9a4b-55bb3ad5a4c4,55-65
2. Which Mattresses and More location do you shop at?,9499580a-4ceb-42e2-9a4b-55bb3ad5a4c4,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,9499580a-4ceb-42e2-9a4b-55bb3ad5a4c4,7
4. What is your gender?,9499580a-4ceb-42e2-9a4b-55bb3ad5a4c4,male
5. What is your annual household income?,94e8e4b5-f3da-4eb4-9a07-7107fdd07daa,"Less than 20,000"
2. Which Mattresses and More location do you shop at?,94e8e4b5-f3da-4eb4-9a07-7107fdd07daa,Farmingburg
3. How old are you?,94e8e4b5-f3da-4eb4-9a07-7107fdd07daa,55-65
4. What is your gender?,94e8e4b5-f3da-4eb4-9a07-7107fdd07daa,female
1. How likely are you to recommend Mattresses and More to a friend?,94e8e4b5-f3da-4eb4-9a07-7107fdd07daa,9
5. What is your annual household income?,95ccde7d-5d6f-4bcb-b03f-f5ecbf717c0c,"40,000 - 60,000"
3. How old are you?,95ccde7d-5d6f-4bcb-b03f-f5ecbf717c0c,25-35
2. Which Mattresses and More location do you shop at?,95ccde7d-5d6f-4bcb-b03f-f5ecbf717c0c,Farmingburg
4. What is your gender?,95ccde7d-5d6f-4bcb-b03f-f5ecbf717c0c,male
1. How likely are you to recommend Mattresses and More to a friend?,95ccde7d-5d6f-4bcb-b03f-f5ecbf717c0c,9
2. Which Mattresses and More location do you shop at?,95e420fe-93d1-4595-a00b-fee62b30efd3,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,95e420fe-93d1-4595-a00b-fee62b30efd3,7
2. Which Mattresses and More location do you shop at?,97c9fff3-5a78-4371-b299-7bc6e56373f8,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,97c9fff3-5a78-4371-b299-7bc6e56373f8,9
4. What is your gender?,993feab1-a6df-44f5-acd2-7d4322935c92,female
2. Which Mattresses and More location do you shop at?,993feab1-a6df-44f5-acd2-7d4322935c92,Farmingburg
5. What is your annual household income?,993feab1-a6df-44f5-acd2-7d4322935c92,"Less than 20,000"
1. How likely are you to recommend Mattresses and More to a friend?,993feab1-a6df-44f5-acd2-7d4322935c92,8
3. How old are you?,993feab1-a6df-44f5-acd2-7d4322935c92,65+
3. How old are you?,9a21adbd-ef89-4706-9f72-1ce629e6f628,25-35
2. Which Mattresses and More location do you shop at?,9a21adbd-ef89-4706-9f72-1ce629e6f628,Fruitville
4. What is your gender?,9a21adbd-ef89-4706-9f72-1ce629e6f628,male
1. How likely are you to recommend Mattresses and More to a friend?,9a21adbd-ef89-4706-9f72-1ce629e6f628,9
5. What is your annual household income?,9a21adbd-ef89-4706-9f72-1ce629e6f628,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,9a3324eb-94b9-4103-942e-48177d2e60f3,Fruitville
4. What is your gender?,9a3324eb-94b9-4103-942e-48177d2e60f3,female
1. How likely are you to recommend Mattresses and More to a friend?,9a3324eb-94b9-4103-942e-48177d2e60f3,9
3. How old are you?,9a3324eb-94b9-4103-942e-48177d2e60f3,55-65
1. How likely are you to recommend Mattresses and More to a friend?,9a40587e-0185-4db5-bf7e-a55497842b47,5
2. Which Mattresses and More location do you shop at?,9a40587e-0185-4db5-bf7e-a55497842b47,Farmingburg
3. How old are you?,9b4892d3-cafd-416f-a533-f00a1fd71563,25-35
2. Which Mattresses and More location do you shop at?,9b4892d3-cafd-416f-a533-f00a1fd71563,Farmingburg
4. What is your gender?,9b4892d3-cafd-416f-a533-f00a1fd71563,male
5. What is your annual household income?,9b4892d3-cafd-416f-a533-f00a1fd71563,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,9b4892d3-cafd-416f-a533-f00a1fd71563,8
1. How likely are you to recommend Mattresses and More to a friend?,9bab6b70-7673-413f-a666-97dd8785a4c3,8
2. Which Mattresses and More location do you shop at?,9bab6b70-7673-413f-a666-97dd8785a4c3,Farmingburg
3. How old are you?,9bab6b70-7673-413f-a666-97dd8785a4c3,35-45
4. What is your gender?,9bab6b70-7673-413f-a666-97dd8785a4c3,female
5. What is your annual household income?,9bab6b70-7673-413f-a666-97dd8785a4c3,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,9d2f5272-eec0-421b-a91f-43fb3dff1d99,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,9d2f5272-eec0-421b-a91f-43fb3dff1d99,7
3. How old are you?,9d62ebe2-3b4d-4501-ac61-14866844e6d5,18-25
2. Which Mattresses and More location do you shop at?,9d62ebe2-3b4d-4501-ac61-14866844e6d5,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,9d62ebe2-3b4d-4501-ac61-14866844e6d5,7
4. What is your gender?,9d62ebe2-3b4d-4501-ac61-14866844e6d5,male
4. What is your gender?,9dec8729-11fe-4a0e-b3cf-70aacfb18231,male
1. How likely are you to recommend Mattresses and More to a friend?,9dec8729-11fe-4a0e-b3cf-70aacfb18231,8
2. Which Mattresses and More location do you shop at?,9dec8729-11fe-4a0e-b3cf-70aacfb18231,Cliffmont
3. How old are you?,9dec8729-11fe-4a0e-b3cf-70aacfb18231,65+
5. What is your annual household income?,9dec8729-11fe-4a0e-b3cf-70aacfb18231,"40,000 - 60,000"
